Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1988","1988","hg","103","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1989","1989","hg","103","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1990","1990","hg","103","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1991","1991","hg","103","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1992","1992","hg","103","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1993","1993","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1994","1994","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1995","1995","hg","106","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1996","1996","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1997","1997","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1998","1998","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","1999","1999","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2000","2000","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2001","2001","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2002","2002","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2003","2003","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2004","2004","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2005","2005","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2006","2006","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2007","2007","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2008","2008","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2009","2009","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2010","2010","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2011","2011","hg","104","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2012","2012","hg","109","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2013","2013","hg","111","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2014","2014","hg","113","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2015","2015","hg","108","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2016","2016","hg","112","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2017","2017","hg","112","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2018","2018","hg","111","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5422","Yield","1182","Honey, natural","2019","2019","hg","117","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1961","1961","tonnes","636","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1962","1962","tonnes","636","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1963","1963","tonnes","636","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1964","1964","tonnes","724","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1965","1965","tonnes","724","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1966","1966","tonnes","724","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1967","1967","tonnes","724","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1968","1968","tonnes","724","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1969","1969","tonnes","740","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1970","1970","tonnes","710","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1971","1971","tonnes","650","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1972","1972","tonnes","600","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1973","1973","tonnes","600","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1974","1974","tonnes","610","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1975","1975","tonnes","620","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1976","1976","tonnes","630","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1977","1977","tonnes","640","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1978","1978","tonnes","650","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1979","1979","tonnes","660","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1980","1980","tonnes","660","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1981","1981","tonnes","670","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1982","1982","tonnes","680","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1983","1983","tonnes","680","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1984","1984","tonnes","688","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1985","1985","tonnes","695","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1986","1986","tonnes","700","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1987","1987","tonnes","715","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1988","1988","tonnes","722","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1989","1989","tonnes","722","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1990","1990","tonnes","730","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1991","1991","tonnes","730","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1992","1992","tonnes","740","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1993","1993","tonnes","750","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1994","1994","tonnes","760","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1995","1995","tonnes","900","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1996","1996","tonnes","1000","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1997","1997","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1998","1998","tonnes","1300","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","1999","1999","tonnes","1400","F","FAO estimate"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","1182","Honey, natural","2000","2000","tonnes","1500","F","FAO estimate"
